Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
708,[0.0],[148.0],[216.0],[210.0],[201.0],[167.0],[0.0],[1.0],[216.0],[239.0],[216.0],[199.0],[199.0],[0.0]
709,[0.0],[72.0],[101.0],[99.0],[91.0],[68.0],[-0.0],[0.0],[93.0],[121.0],[107.0],[90.0],[95.0],[-0.0]
710,[11.0],[118.0],[169.0],[160.0],[146.0],[113.0],[-0.0],[7.0],[152.0],[180.0],[162.0],[148.0],[145.0],[-0.0]
711,[13.0],[160.0],[210.0],[190.0],[174.0],[137.0],[-0.0],[13.0],[203.0],[210.0],[183.0],[164.0],[155.0],[-0.0]
712,[0.0],[44.0],[70.0],[70.0],[63.0],[43.0],[0.0],[0.0],[62.0],[82.0],[73.0],[61.0],[69.0],[-0.0]
713,[0.0],[31.0],[41.0],[45.0],[41.0],[27.0],[-0.0],[0.0],[38.0],[56.0],[50.0],[41.0],[53.0],[-0.0]
714,[0.0],[36.0],[56.0],[58.0],[51.0],[34.0],[-0.0],[0.0],[48.0],[74.0],[69.0],[57.0],[64.0],[-0.0]
715,[0.0],[13.0],[29.0],[29.0],[23.0],[15.0],[-0.0],[0.0],[21.0],[37.0],[30.0],[22.0],[30.0],[-0.0]
716,[0.0],[46.0],[59.0],[56.0],[47.0],[31.0],[-0.0],[0.0],[41.0],[61.0],[56.0],[48.0],[59.0],[-0.0]
718,[0.0],[78.0],[121.0],[112.0],[99.0],[73.0],[0.0],[0.0],[102.0],[127.0],[110.0],[92.0],[99.0],[-0.0]
719,[0.0],[72.0],[125.0],[124.0],[115.0],[90.0],[-0.0],[0.0],[109.0],[144.0],[127.0],[109.0],[114.0],[-0.0]
720,[0.0],[98.0],[151.0],[149.0],[139.0],[113.0],[-0.0],[0.0],[136.0],[167.0],[151.0],[134.0],[139.0],[0.0]
721,[0.0],[58.0],[79.0],[80.0],[71.0],[48.0],[0.0],[0.0],[74.0],[95.0],[84.0],[69.0],[76.0],[-0.0]
722,[0.0],[8.0],[15.0],[16.0],[15.0],[8.0],[-0.0],[-0.0],[10.0],[15.0],[12.0],[10.0],[18.0],[-0.0]
723,[-0.0],[5.0],[6.0],[6.0],[5.0],[3.0],[0.0],[-0.0],[7.0],[8.0],[6.0],[4.0],[4.0],[-0.0]
726,[-0.0],[6.0],[7.0],[6.0],[6.0],[4.0],[-0.0],[-0.0],[9.0],[9.0],[7.0],[5.0],[5.0],[-0.0]
727,[-0.0],[5.0],[4.0],[3.0],[3.0],[2.0],[0.0],[-0.0],[6.0],[6.0],[5.0],[3.0],[3.0],[0.0]
767,[0.0],[4.0],[2.0],[2.0],[1.0],[2.0],[0.0],[-0.0],[3.0],[3.0],[2.0],[1.0],[1.0],[0.0]
768,[0.0],[3.0],[2.0],[2.0],[1.0],[2.0],[0.0],[-0.0],[3.0],[2.0],[1.0],[1.0],[1.0],[0.0]
771,[0.0],[2.0],[2.0],[2.0],[1.0],[2.0],[0.0],[-0.0],[2.0],[3.0],[2.0],[2.0],[2.0],[0.0]
772,[-0.0],[4.0],[4.0],[3.0],[2.0],[2.0],[0.0],[-0.0],[4.0],[4.0],[3.0],[2.0],[2.0],[0.0]
773,[0.0],[3.0],[3.0],[2.0],[2.0],[2.0],[0.0],[-0.0],[4.0],[4.0],[3.0],[2.0],[2.0],[0.0]
774,[0.0],[3.0],[2.0],[2.0],[1.0],[2.0],[0.0],[-0.0],[3.0],[3.0],[2.0],[2.0],[2.0],[0.0]
775,[-0.0],[6.0],[7.0],[7.0],[7.0],[5.0],[-0.0],[-0.0],[9.0],[9.0],[7.0],[5.0],[6.0],[-0.0]
776,[0.0],[5.0],[5.0],[5.0],[5.0],[3.0],[0.0],[-0.0],[7.0],[7.0],[6.0],[4.0],[4.0],[-0.0]
801,[14.0],[700.0],[696.0],[632.0],[571.0],[526.0],[0.0],[8.0],[762.0],[708.0],[637.0],[571.0],[574.0],[0.0]
803,[20.0],[159.0],[196.0],[180.0],[166.0],[125.0],[0.0],[18.0],[200.0],[207.0],[183.0],[166.0],[154.0],[-0.0]
804,[21.0],[409.0],[483.0],[448.0],[407.0],[342.0],[-0.0],[18.0],[480.0],[486.0],[438.0],[398.0],[382.0],[0.0]
805,[41.0],[535.0],[583.0],[546.0],[497.0],[432.0],[0.0],[37.0],[583.0],[597.0],[550.0],[498.0],[492.0],[0.0]
821,[24.0],[476.0],[556.0],[519.0],[468.0],[401.0],[0.0],[20.0],[537.0],[560.0],[516.0],[468.0],[463.0],[0.0]
822,[38.0],[571.0],[632.0],[585.0],[520.0],[450.0],[0.0],[31.0],[599.0],[622.0],[574.0],[518.0],[509.0],[0.0]
823,[44.0],[568.0],[580.0],[533.0],[478.0],[405.0],[0.0],[44.0],[581.0],[579.0],[523.0],[469.0],[448.0],[0.0]
824,[36.0],[337.0],[420.0],[396.0],[357.0],[278.0],[-0.0],[35.0],[397.0],[431.0],[399.0],[367.0],[337.0],[-0.0]
825,[42.0],[339.0],[405.0],[382.0],[348.0],[273.0],[-0.0],[43.0],[399.0],[416.0],[381.0],[352.0],[322.0],[-0.0]
826,[42.0],[424.0],[526.0],[516.0],[466.0],[377.0],[0.0],[38.0],[503.0],[561.0],[527.0],[478.0],[458.0],[0.0]
827,[48.0],[412.0],[474.0],[451.0],[405.0],[316.0],[0.0],[47.0],[450.0],[486.0],[453.0],[413.0],[383.0],[-0.0]
828,[41.0],[290.0],[354.0],[329.0],[296.0],[221.0],[0.0],[39.0],[338.0],[356.0],[333.0],[310.0],[282.0],[-0.0]
829,[20.0],[274.0],[379.0],[366.0],[334.0],[263.0],[-0.0],[14.0],[339.0],[387.0],[370.0],[344.0],[325.0],[-0.0]
851,[22.0],[222.0],[268.0],[256.0],[236.0],[179.0],[-0.0],[20.0],[241.0],[280.0],[266.0],[245.0],[229.0],[-0.0]
852,[34.0],[479.0],[530.0],[501.0],[454.0],[373.0],[0.0],[32.0],[511.0],[541.0],[498.0],[452.0],[434.0],[0.0]
853,[52.0],[527.0],[590.0],[548.0],[489.0],[407.0],[0.0],[54.0],[560.0],[583.0],[536.0],[482.0],[459.0],[0.0]
854,[51.0],[474.0],[535.0],[489.0],[434.0],[347.0],[0.0],[51.0],[517.0],[533.0],[485.0],[435.0],[408.0],[0.0]
855,[49.0],[597.0],[682.0],[625.0],[549.0],[474.0],[0.0],[43.0],[668.0],[666.0],[609.0],[547.0],[534.0],[0.0]
871,[1.0],[628.0],[693.0],[677.0],[620.0],[558.0],[0.0],[2.0],[697.0],[745.0],[696.0],[629.0],[631.0],[0.0]
873,[1.0],[524.0],[555.0],[514.0],[473.0],[413.0],[-0.0],[2.0],[570.0],[565.0],[511.0],[460.0],[446.0],[-0.0]
875,[2.0],[520.0],[606.0],[576.0],[527.0],[458.0],[-0.0],[2.0],[594.0],[623.0],[576.0],[522.0],[518.0],[-0.0]
877,[1.0],[589.0],[641.0],[586.0],[526.0],[465.0],[-0.0],[2.0],[666.0],[636.0],[568.0],[504.0],[489.0],[-0.0]
879,[1.0],[482.0],[460.0],[400.0],[364.0],[324.0],[-0.0],[1.0],[495.0],[442.0],[385.0],[348.0],[338.0],[-0.0]
901,[1.0],[321.0],[362.0],[343.0],[317.0],[269.0],[-0.0],[1.0],[359.0],[383.0],[356.0],[329.0],[319.0],[-0.0]
902,[15.0],[176.0],[207.0],[191.0],[175.0],[137.0],[-0.0],[11.0],[202.0],[223.0],[201.0],[184.0],[180.0],[-0.0]
903,[27.0],[175.0],[243.0],[227.0],[207.0],[154.0],[0.0],[23.0],[212.0],[250.0],[236.0],[220.0],[207.0],[-0.0]
904,[25.0],[271.0],[363.0],[342.0],[308.0],[240.0],[-0.0],[23.0],[344.0],[368.0],[339.0],[313.0],[290.0],[-0.0]
905,[46.0],[396.0],[464.0],[437.0],[395.0],[312.0],[0.0],[45.0],[461.0],[479.0],[440.0],[402.0],[375.0],[-0.0]
906,[8.0],[205.0],[263.0],[253.0],[236.0],[190.0],[-0.0],[3.0],[247.0],[290.0],[272.0],[248.0],[236.0],[-0.0]
