Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
654,[36.82650546362396],[393.34380272535867],[396.70234679207726],[399.43099801003655],[379.89239457082755],[304.59842167529473],[179.85975760683175],[49.05294455141217],[394.2777692700968],[396.77369164567097],[399.43644797841387],[379.89281088894745],[304.5984534774567],[179.85976003616992]
655,[31.727223832754134],[356.35717904341135],[397.51384282016346],[418.15380293710353],[404.7225267427546],[323.16246939609425],[183.4205956926186],[38.102165050857366],[357.36506542829],[397.6731909506119],[418.1789960809523],[404.7265098111169],[323.1630991243121],[183.42069525345772]
656,[44.7017425024776],[980.4476364154627],[1131.0204838781688],[1098.6873158187989],[1029.2306901682123],[878.254131700419],[582.671573783738],[158.8928215919343],[1022.3665860585121],[1146.4087116906053],[1104.3362540012638],[1031.3043859165634],[879.015374595602],[582.9510220807833]
661,[65.85759288086126],[878.6858937179154],[795.915857701199],[783.3790626672435],[734.579254663021],[587.3424702595655],[353.3357909876182],[109.57053934614919],[877.9562802314935],[795.928035691534],[783.3788594042127],[734.5792580556874],[587.3424702029383],[353.3357909885634]
675,[23.45372511777964],[477.606253317498],[479.330862668131],[495.49917260834263],[470.3359868829083],[370.6164928716647],[219.1146843175298],[77.5952881804377],[478.5132219514464],[479.34605602525687],[495.4994271244219],[470.33599114651076],[370.6164929430877],[219.11468431872623]
676,[28.966338517177974],[515.6307717973835],[411.28322384677443],[427.32426181218335],[392.99356847299555],[305.55372458151896],[180.87766063238888],[66.39227492191469],[509.4794420659633],[412.29425686557335],[427.15808834892704],[393.02088075595486],[305.549235532631],[180.87839845280286]
678,[5.463053587539747],[126.84099619467416],[169.40581688361726],[200.32109343347273],[202.32890905833426],[159.05455184045175],[83.54145587683092],[12.060640063305954],[128.3195127408643],[169.73715186276266],[200.39534547257784],[202.3455489112272],[159.05828082497038],[83.54229154080161]
680,[4.213601364484475],[328.2565666801062],[294.49256405672907],[274.910595384247],[239.8968334865167],[179.05228042016637],[101.28151680229746],[28.237771134660704],[327.7898550357769],[294.50163074919067],[274.91041924783985],[239.89683690827542],[179.0522803536927],[101.28151680358883]
689,[45.953070694557596],[862.2312017751833],[1075.0975210295378],[1144.94956898409],[1126.2187348646387],[949.3825302918938],[593.2068551399066],[145.23633219428928],[899.0829145571784],[1088.7760476457322],[1150.026730295337],[1128.1032629065628],[950.0820246989223],[593.4664917250776]
691,[19.00658800054441],[527.3135891756797],[466.9492785618159],[472.7637242497076],[434.493223037123],[334.0676029020616],[195.2147124021049],[71.02369759608337],[522.8997747466949],[467.32380452000535],[472.731944550852],[434.4959196439597],[334.06737408653805],[195.21473181781766]
703,[11.936113335317458],[91.81839938437672],[145.57001504820755],[176.6504496133553],[182.92590888639347],[163.474285133347],[123.2855163962775],[72.59129284197715],[138.56250528095995],[181.59350807621982],[204.41206843242662],[204.320488219833],[179.96208535270577],[135.99189177467028]
704,[13.99059609678395],[42.39166771956351],[58.37968074812984],[68.42385433188235],[77.26212684455705],[84.66348427640817],[85.91445688138022],[75.66437571093005],[100.78565214059054],[113.66828861190069],[120.7722287376044],[126.826628625354],[131.5921590378941],[130.34747720324648]
705,[18.94841031389532],[52.384146481605114],[69.57790518655935],[79.03764464468068],[87.89706234286297],[96.91643256517287],[100.26346861316648],[90.2402237613991],[119.98508580957574],[133.6790519667438],[139.8201878960379],[145.53281068247296],[151.56829984439668],[152.08593441176194]
707,[8.628601326022455],[50.27305435777645],[80.11194527640822],[106.78202443665948],[129.21152602205828],[138.8114331980659],[127.16896842899445],[93.46808434212372],[125.40289935712178],[146.6433927694866],[165.6991366117587],[181.3857419432488],[185.0144582020902],[168.08418836726818]
708,[29.267666465253974],[60.80298649850165],[83.50126367147436],[104.38916728276526],[123.85308391850526],[135.82106483179751],[132.78008907014973],[111.85219191902141],[138.50784290732318],[156.6147758741424],[173.18262387813482],[188.58174388522335],[196.7251046699269],[190.08549397906782]
709,[11.94845623049455],[23.40699386955844],[33.82993600532302],[46.98720804402927],[60.64189221367516],[68.55763227079514],[65.49127661859012],[51.41335910045046],[59.64339843884976],[67.1019554610958],[77.53734931283157],[88.69282350098077],[94.3138060037354],[89.14041962089799]
710,[19.8202433562821],[39.16679991915832],[60.997816765053386],[83.67326534954375],[100.01970846506147],[103.04401716021454],[91.49143925814903],[71.06394639850137],[87.14628480024541],[105.92101381733978],[125.73485976641213],[139.40198401481751],[139.9176461554795],[126.0162222042901]
711,[28.969710740816026],[77.3004349511646],[110.94940853471812],[133.03454955010963],[145.3462084699969],[147.5596415584698],[138.0088719622342],[115.44095515393255],[158.94080914319377],[188.0287976825344],[205.8077612140581],[214.0538149318196],[212.42877510052193],[199.25397571700938]
