Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
314,[50.41930913292168],[212.30258198154777],[359.38396842743],[469.08003431688564],[458.9940815258668],[332.0864013327739],[179.01997849321046],[110.14119998590633],[215.58947841147258],[359.5648683953772],[469.08999045608897],[458.99462947901986],[332.0864314903131],[179.0199801529822]
402,[66.37886179506083],[115.36698893751995],[275.07891200125954],[450.6558983078975],[514.8617331302665],[419.6996027255585],[236.13288321507056],[101.45834640301487],[123.30867906567109],[276.87684155457094],[451.0629339170069],[514.9538824510105],[419.7204645300875],[236.13760614612085]
403,[65.72392189345952],[100.73987849532674],[221.79164672362884],[349.36019461856574],[390.3458749304931],[314.60829456899296],[179.32385268425446],[86.35966061991004],[106.06791400939308],[223.16731651744948],[349.7153850779075],[390.43758317543256],[314.63197313909154],[179.32996636228071]
404,[53.515069261070636],[133.25943672897867],[345.63080063099073],[554.3463389540608],[610.2928920190516],[472.4317810846336],[242.55359376248546],[90.34905829592623],[149.71942828675384],[352.98627119448713],[557.6332754643596],[611.7617241664268],[473.0881575830549],[242.8469084944987]
406,[53.562302103522455],[125.10460009215195],[248.0403246613344],[360.37806956635234],[380.58357544629587],[290.4251673740587],[153.43662142297055],[68.1198192926775],[128.31769156861856],[248.74950856281959],[360.53459850734555],[380.6181240440815],[290.4327928368094],[153.43830449220894]
407,[54.56477692447578],[83.85446572173763],[177.9270899579839],[276.0830332548613],[302.48841486501766],[233.89647463772187],[118.42282376106402],[39.46531786747531],[82.04831179372944],[177.71104301223937],[276.0571903396802],[302.4853236097224],[233.89610487064127],[118.42277953058779]
408,[30.349488837047247],[93.95446562646435],[263.37804573481094],[430.6959781664837],[476.78814383405995],[367.7784274797606],[183.72994559695982],[59.86174340911445],[107.90415375964484],[269.97170663380496],[433.8126330791846],[478.26130692110075],[368.4747540034882],[184.05908134025395]
409,[23.801286636800796],[84.16206060180895],[210.7403663510711],[321.3535241246184],[335.78632856516947],[242.21574090022514],[108.52932199726753],[32.17351654857026],[87.52074328312463],[212.08776715977461],[321.89406013577377],[336.00317508735384],[242.30273309540368],[108.56422060641168]
410,[43.71810327418757],[144.6530882361132],[416.75703098385804],[670.5278158265216],[721.0786062987352],[532.6698047258772],[247.86380592921952],[81.11960457733878],[160.45034974793765],[423.4293158541967],[673.3459868973509],[722.2689164157035],[533.172555672838],[248.0761527042884]
411,[43.70049807727082],[125.94248224237583],[338.2089827108663],[545.3217760561432],[599.384567215194],[459.8335590793879],[228.12374898657467],[73.30636804711465],[140.06375335527576],[344.94448138214796],[548.5344431020577],[600.9169303039007],[460.5644585476714],[228.4723700390355]
412,[18.369130782783827],[67.15506317801359],[130.49613306903476],[185.7342417112373],[194.74726225536259],[149.47846893079358],[81.7032953107755],[39.91551355336135],[71.89384264262003],[131.53835120157626],[185.9634607841887],[194.79767529440323],[149.4895564658429],[81.70573383532806]
