Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
676,[2.0],[489.0],[461.0],[391.0],[331.0],[293.0],[1.0],[2.0],[534.0],[443.0],[370.0],[325.0],[301.0],[1.0]
678,[1.0],[144.0],[172.0],[160.0],[147.0],[128.0],[1.0],[2.0],[178.0],[180.0],[160.0],[143.0],[136.0],[1.0]
680,[2.0],[296.0],[283.0],[233.0],[191.0],[170.0],[1.0],[2.0],[341.0],[265.0],[210.0],[179.0],[170.0],[1.0]
689,[3.0],[1139.0],[892.0],[791.0],[733.0],[677.0],[2.0],[2.0],[1209.0],[882.0],[811.0],[751.0],[701.0],[3.0]
691,[2.0],[532.0],[502.0],[423.0],[360.0],[320.0],[1.0],[2.0],[559.0],[469.0],[398.0],[356.0],[334.0],[1.0]
703,[2.0],[176.0],[166.0],[137.0],[115.0],[96.0],[1.0],[2.0],[198.0],[164.0],[132.0],[113.0],[111.0],[1.0]
704,[2.0],[99.0],[131.0],[127.0],[119.0],[99.0],[1.0],[2.0],[136.0],[150.0],[132.0],[114.0],[111.0],[1.0]
705,[1.0],[122.0],[165.0],[157.0],[146.0],[119.0],[1.0],[2.0],[166.0],[170.0],[152.0],[135.0],[130.0],[1.0]
707,[2.0],[186.0],[186.0],[153.0],[128.0],[113.0],[1.0],[2.0],[194.0],[171.0],[140.0],[120.0],[118.0],[1.0]
708,[2.0],[161.0],[223.0],[211.0],[188.0],[160.0],[1.0],[2.0],[219.0],[226.0],[204.0],[183.0],[171.0],[1.0]
709,[2.0],[91.0],[108.0],[98.0],[88.0],[74.0],[1.0],[2.0],[103.0],[117.0],[101.0],[84.0],[80.0],[1.0]
710,[4.0],[130.0],[167.0],[155.0],[142.0],[113.0],[1.0],[3.0],[157.0],[170.0],[152.0],[135.0],[129.0],[1.0]
711,[5.0],[177.0],[214.0],[189.0],[162.0],[130.0],[1.0],[5.0],[221.0],[212.0],[181.0],[156.0],[148.0],[1.0]
712,[1.0],[56.0],[70.0],[64.0],[59.0],[47.0],[1.0],[1.0],[73.0],[78.0],[65.0],[52.0],[49.0],[1.0]
713,[1.0],[39.0],[42.0],[37.0],[37.0],[26.0],[1.0],[1.0],[49.0],[51.0],[44.0],[33.0],[33.0],[1.0]
714,[2.0],[47.0],[60.0],[55.0],[50.0],[36.0],[1.0],[2.0],[59.0],[73.0],[62.0],[49.0],[45.0],[1.0]
715,[2.0],[21.0],[29.0],[25.0],[22.0],[15.0],[1.0],[2.0],[31.0],[36.0],[27.0],[15.0],[16.0],[1.0]
716,[1.0],[51.0],[59.0],[51.0],[44.0],[34.0],[1.0],[1.0],[51.0],[62.0],[53.0],[43.0],[40.0],[0.0]
718,[2.0],[85.0],[117.0],[106.0],[92.0],[74.0],[1.0],[2.0],[104.0],[117.0],[100.0],[83.0],[81.0],[1.0]
719,[2.0],[82.0],[123.0],[117.0],[103.0],[85.0],[1.0],[2.0],[111.0],[132.0],[117.0],[97.0],[91.0],[1.0]
720,[2.0],[110.0],[143.0],[137.0],[127.0],[104.0],[1.0],[2.0],[136.0],[154.0],[139.0],[122.0],[116.0],[1.0]
721,[2.0],[68.0],[77.0],[68.0],[63.0],[48.0],[1.0],[2.0],[82.0],[86.0],[72.0],[59.0],[59.0],[1.0]
722,[2.0],[20.0],[23.0],[18.0],[17.0],[11.0],[1.0],[2.0],[20.0],[24.0],[16.0],[9.0],[12.0],[1.0]
723,[2.0],[12.0],[8.0],[6.0],[6.0],[4.0],[1.0],[2.0],[8.0],[8.0],[6.0],[5.0],[5.0],[1.0]
726,[2.0],[14.0],[9.0],[7.0],[7.0],[4.0],[1.0],[2.0],[10.0],[10.0],[7.0],[5.0],[5.0],[1.0]
727,[2.0],[6.0],[5.0],[4.0],[4.0],[3.0],[1.0],[2.0],[7.0],[6.0],[5.0],[4.0],[4.0],[1.0]
767,[2.0],[5.0],[3.0],[3.0],[2.0],[2.0],[1.0],[2.0],[4.0],[4.0],[3.0],[2.0],[3.0],[1.0]
768,[2.0],[4.0],[3.0],[2.0],[2.0],[2.0],[1.0],[2.0],[3.0],[3.0],[2.0],[2.0],[1.0],[1.0]
771,[2.0],[4.0],[3.0],[2.0],[2.0],[2.0],[1.0],[2.0],[3.0],[4.0],[3.0],[2.0],[2.0],[1.0]
772,[2.0],[6.0],[4.0],[3.0],[3.0],[3.0],[1.0],[2.0],[5.0],[5.0],[4.0],[2.0],[3.0],[1.0]
773,[2.0],[5.0],[4.0],[3.0],[3.0],[3.0],[1.0],[2.0],[5.0],[5.0],[4.0],[3.0],[3.0],[1.0]
774,[2.0],[4.0],[3.0],[3.0],[3.0],[2.0],[1.0],[2.0],[3.0],[4.0],[3.0],[2.0],[2.0],[1.0]
775,[2.0],[10.0],[10.0],[8.0],[7.0],[5.0],[1.0],[2.0],[10.0],[10.0],[7.0],[6.0],[5.0],[1.0]
776,[2.0],[7.0],[8.0],[6.0],[6.0],[5.0],[1.0],[2.0],[9.0],[8.0],[6.0],[4.0],[5.0],[1.0]
801,[7.0],[700.0],[682.0],[623.0],[553.0],[489.0],[2.0],[8.0],[753.0],[689.0],[623.0],[564.0],[527.0],[1.0]
803,[11.0],[161.0],[192.0],[173.0],[155.0],[112.0],[1.0],[7.0],[207.0],[200.0],[173.0],[153.0],[142.0],[1.0]
804,[6.0],[420.0],[482.0],[439.0],[388.0],[326.0],[1.0],[14.0],[493.0],[475.0],[427.0],[387.0],[358.0],[1.0]
805,[24.0],[544.0],[569.0],[515.0],[463.0],[399.0],[1.0],[32.0],[584.0],[562.0],[517.0],[472.0],[443.0],[1.0]
821,[13.0],[487.0],[561.0],[519.0],[463.0],[400.0],[1.0],[16.0],[559.0],[554.0],[513.0],[468.0],[437.0],[1.0]
822,[21.0],[585.0],[628.0],[565.0],[498.0],[417.0],[2.0],[29.0],[605.0],[601.0],[557.0],[505.0],[468.0],[1.0]
823,[26.0],[553.0],[557.0],[496.0],[440.0],[366.0],[1.0],[35.0],[577.0],[546.0],[492.0],[443.0],[410.0],[1.0]
